"X","State.Code","County.Code","Site.Num","Parameter.Code","POC","Latitude","Longitude","Datum","Parameter.Name","Date.Local","Time.Local","Date.GMT","Time.GMT","Sample.Measurement","Units.of.Measure","MDL","Uncertainty","Qualifier","Method.Type","Method.Code","Method.Name","State.Name","County.Name","Date.of.Last.Change"
5232,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-12","08:00","2022-02-12","16:00",0.004,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5233,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-12","09:00","2022-02-12","17:00",0.016,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5234,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-12","10:00","2022-02-12","18:00",0.035,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5235,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-12","11:00","2022-02-12","19:00",0.044,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5236,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-12","12:00","2022-02-12","20:00",0.05,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5237,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-12","13:00","2022-02-12","21:00",0.054,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5238,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-12","14:00","2022-02-12","22:00",0.057,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5239,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-12","15:00","2022-02-12","23:00",0.059,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5240,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-12","16:00","2022-02-13","00:00",0.057,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5241,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-12","17:00","2022-02-13","01:00",0.051,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5242,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-12","18:00","2022-02-13","02:00",0.03,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5243,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-12","19:00","2022-02-13","03:00",0.012,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5244,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-12","20:00","2022-02-13","04:00",0.005,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5245,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-12","21:00","2022-02-13","05:00",0.002,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5246,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-12","22:00","2022-02-13","06:00",0.002,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5247,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-12","23:00","2022-02-13","07:00",0,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5248,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-13","00:00","2022-02-13","08:00",0,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5249,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-13","01:00","2022-02-13","09:00",0.001,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5250,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-13","02:00","2022-02-13","10:00",0.001,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5251,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-13","03:00","2022-02-13","11:00",0,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5252,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-13","04:00","2022-02-13","12:00",0.001,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5253,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-13","05:00","2022-02-13","13:00",0,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5254,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-13","06:00","2022-02-13","14:00",0,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5255,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-13","07:00","2022-02-13","15:00",0.002,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5256,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-13","08:00","2022-02-13","16:00",0.011,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5257,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-13","09:00","2022-02-13","17:00",0.017,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5258,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-13","10:00","2022-02-13","18:00",0.023,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5259,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-13","11:00","2022-02-13","19:00",0.031,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5260,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-13","12:00","2022-02-13","20:00",0.037,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5261,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-13","13:00","2022-02-13","21:00",0.041,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5262,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-13","14:00","2022-02-13","22:00",0.043,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5263,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-13","15:00","2022-02-13","23:00",0.046,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5264,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-13","16:00","2022-02-14","00:00",0.047,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5265,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-13","17:00","2022-02-14","01:00",0.039,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5266,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-13","18:00","2022-02-14","02:00",0.022,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5267,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-13","19:00","2022-02-14","03:00",0.009,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5268,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-13","20:00","2022-02-14","04:00",0.003,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5269,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-13","21:00","2022-02-14","05:00",0.002,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5270,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-13","22:00","2022-02-14","06:00",0.002,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5271,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-13","23:00","2022-02-14","07:00",0.001,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5290,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-15","00:00","2022-02-15","08:00",0.006,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5291,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-15","01:00","2022-02-15","09:00",0.003,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5292,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-15","02:00","2022-02-15","10:00",0.001,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5293,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-15","03:00","2022-02-15","11:00",0.011,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5294,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-15","04:00","2022-02-15","12:00",0.03,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5295,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-15","05:00","2022-02-15","13:00",0.029,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5296,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-15","06:00","2022-02-15","14:00",0.031,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5297,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-15","07:00","2022-02-15","15:00",0.029,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5298,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-15","08:00","2022-02-15","16:00",0.029,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5299,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-15","09:00","2022-02-15","17:00",0.033,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5300,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-15","10:00","2022-02-15","18:00",0.036,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5301,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-15","11:00","2022-02-15","19:00",0.039,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5302,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-15","12:00","2022-02-15","20:00",0.04,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5303,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-15","13:00","2022-02-15","21:00",0.04,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5304,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-15","14:00","2022-02-15","22:00",0.041,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5305,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-15","15:00","2022-02-15","23:00",0.041,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5306,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-15","16:00","2022-02-16","00:00",0.04,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5307,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-15","17:00","2022-02-16","01:00",0.037,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5308,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-15","18:00","2022-02-16","02:00",0.036,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5309,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-15","19:00","2022-02-16","03:00",0.038,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5310,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-15","20:00","2022-02-16","04:00",0.04,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5311,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-15","21:00","2022-02-16","05:00",0.038,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5312,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-15","22:00","2022-02-16","06:00",0.037,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5313,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-15","23:00","2022-02-16","07:00",0.036,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5314,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-16","00:00","2022-02-16","08:00",0.034,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5315,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-16","01:00","2022-02-16","09:00",0.033,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5316,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-16","02:00","2022-02-16","10:00",0.03,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5317,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-16","03:00","2022-02-16","11:00",0.029,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5318,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-16","04:00","2022-02-16","12:00",0.027,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5319,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-16","05:00","2022-02-16","13:00",0.023,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5320,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-16","06:00","2022-02-16","14:00",0.019,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5321,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-16","07:00","2022-02-16","15:00",0.012,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5322,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-16","08:00","2022-02-16","16:00",0.019,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5323,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-16","09:00","2022-02-16","17:00",0.024,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5324,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-16","10:00","2022-02-16","18:00",0.026,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5325,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-16","11:00","2022-02-16","19:00",0.031,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5326,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-16","12:00","2022-02-16","20:00",0.034,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5327,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-16","13:00","2022-02-16","21:00",0.036,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5328,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-16","14:00","2022-02-16","22:00",0.037,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5329,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-16","15:00","2022-02-16","23:00",0.042,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5330,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-16","16:00","2022-02-17","00:00",0.041,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5331,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-16","17:00","2022-02-17","01:00",0.037,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5332,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-16","18:00","2022-02-17","02:00",0.034,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5333,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-16","19:00","2022-02-17","03:00",0.04,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5334,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-16","20:00","2022-02-17","04:00",0.041,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5335,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-16","21:00","2022-02-17","05:00",0.041,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5336,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-16","22:00","2022-02-17","06:00",0.04,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5337,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-16","23:00","2022-02-17","07:00",0.038,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5338,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-17","00:00","2022-02-17","08:00",0.036,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5339,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-17","01:00","2022-02-17","09:00",0.035,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5340,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-17","02:00","2022-02-17","10:00",0.032,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5341,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-17","03:00","2022-02-17","11:00",0.031,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5342,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-17","04:00","2022-02-17","12:00",0.027,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5343,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-17","05:00","2022-02-17","13:00",0.017,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5344,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-17","06:00","2022-02-17","14:00",0.004,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5345,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-17","07:00","2022-02-17","15:00",0.002,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5346,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-17","08:00","2022-02-17","16:00",0.01,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5347,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-17","09:00","2022-02-17","17:00",0.026,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5348,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-17","10:00","2022-02-17","18:00",0.032,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5349,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-17","11:00","2022-02-17","19:00",0.039,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5350,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-17","12:00","2022-02-17","20:00",0.048,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5351,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-17","13:00","2022-02-17","21:00",0.05,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5352,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-17","14:00","2022-02-17","22:00",0.051,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5353,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-17","15:00","2022-02-17","23:00",0.051,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5354,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-17","16:00","2022-02-18","00:00",0.05,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
5355,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-02-17","17:00","2022-02-18","01:00",0.044,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2022-09-13"
